,MARYLAND,SOUTHERN EASTERN,SHORE              01,ASSATEAGUE               ,PRINCESS ANNE            ,SALISBURY                ,SALISBURY POLICE BRKS    ,SALISBURY FAA AP         ,SNOW HILL 4 N            ,--DIVISIONAL DATA------->,CENTRAL EASTERN,SHORE              02,ROYAL OAK 2 SSW          ,VIENNA                   ,--DIVISIONAL DATA------->,LOWER SOUTHERN     03,MECHANICSVILLE 5 NE      ,SOLOMONS                 ,--DIVISIONAL DATA------->,UPPER SOUTHERN     04,ANNAPOLIS POLICE BRKS    ,BALTIMORE WASH INTL AP  R,BELTSVILLE               ,DALECARLIA RESERVOIR     ,GLENN DALE BELL STN      ,MD SCI CTR BALTIMORE    R,NATIONAL ARBORETUM DC    ,OXON HILL                ,UPPER MARLBORO 3 NNW     ,--DIVISIONAL DATA------->,NORTHERN EASTERN,SHORE              05,CHESTERTOWN              ,--DIVISIONAL DATA------->,NORTHERN CENTRAL   06,ABERDEEN PHILLIPS FLD    ,CATOCTIN MOUNTAIN PARK   ,CONOWINGO DAM            ,CYLBURN                  ,DAMASCUS 3 SSW           ,EMMITSBURG 2 SE          ,FREDERICK 2 NNE,MILLERS 4 NE             ,PORT DEPOSIT 2 NE        ,ROCKVILLE 1 NE           ,SMITHSBURG 2NW           ,--DIVISIONAL DATA------->,APPALACHIAN,MOUNTAIN           07,CUMBERLAND 2             ,CUMBERLAND POLICE BRK    ,FROSTBURG 2              ,HAGERSTOWN POLICE BRK    ,SHARPSBURG 5 S           ,WILLIAMSPORT             ,--DIVISIONAL DATA------->,ALLEGHENY PLATEAU  08,OAKLAND 1 SE             ,SAVAGE RIVER DAM         ,--DIVISIONAL DATA------->,DELAWARE,NORTHERN           01,BEAR 2 SW                ,NEWARK UNIV FARM         ,WILMINGTON NEW CASTLE   R,WILMINGTON PORTER RSVR   ,--DIVISIONAL DATA------->,SOUTHERN           02,DOVER                    ,GREENWOOD 2NE            ,LEWES                    ,SMYRNA 1 W               ,--DIVISIONAL DATA------->
Ann_Temp_12,53.73684210526316,53.73684210526316,5.0,53.73684210526316,60.0,60.0,59.0,59.0,55.0,60.0,58.0,58.0,57.0,58.0,63.0,59.0,59.0,5.0,58.0,59.0,57.0,53.73684210526316,53.73684210526316,57.0,56.0,54.0,54.0,55.0,56.0,53.73684210526316,53.73684210526316,55.0,56.0,50.0,53.73684210526316,53.73684210526316,53.73684210526316,53.73684210526316,53.73684210526316,53.73684210526316,53.73684210526316,53.73684210526316,53.0,54.0,50.0,53.73684210526316,48.0,50.0,58.0,56.0,57.0,56.0,59.0,53.73684210526316,59.0,53.73684210526316,53.73684210526316,53.73684210526316,53.73684210526316,,,,,,,,,,,,,,
Ann_Depart_12,4.0,3.0,45.0,2.0,41.0,-0.0,37.0,4.0,2.0,2.0,3.0,4.0,3.0,46.0,1.0,3.0,1.0,3.0,24.0,3.0,3.0,53.285714285714285,53.285714285714285,53.285714285714285,53.285714285714285,53.285714285714285,53.285714285714285,53.285714285714285,53.285714285714285,53.285714285714285,53.285714285714285,53.285714285714285,53.285714285714285,53.285714285714285,53.285714285714285,53.285714285714285,53.285714285714285,53.285714285714285,53.285714285714285,53.285714285714285,53.285714285714285,53.285714285714285,33.0,2.0,546.0,3.0,31.0,2.0,641.0,53.285714285714285,53.285714285714285,53.285714285714285,53.285714285714285,53.285714285714285,53.285714285714285,53.285714285714285,53.285714285714285,53.285714285714285,53.285714285714285,,,,,,,,,,,,,,
Jan_Temp_13,35.404761904761905,41.0,39.0,40.0,39.0,40.0,39.0,39.0,36.0,39.0,38.0,36.0,36.0,37.0,37.0,41.0,38.0,37.0,37.0,37.0,35.0,35.404761904761905,32.0,35.0,35.0,33.0,35.0,34.0,32.0,35.404761904761905,34.0,34.0,29.0,34.0,33.0,35.404761904761905,35.404761904761905,35.404761904761905,35.404761904761905,35.404761904761905,35.404761904761905,35.404761904761905,32.0,30.0,30.0,27.0,29.0,35.404761904761905,35.0,34.0,35.0,37.0,37.0,35.404761904761905,35.404761904761905,35.404761904761905,35.404761904761905,,,,,,,,,,,,,,,,
Jan_Depart_13,5.0,3.391304347826087,4.0,2.0,4.0,3.391304347826087,4.0,3.391304347826087,3.391304347826087,4.0,3.391304347826087,3.0,3.0,4.0,3.391304347826087,4.0,3.391304347826087,4.0,4.0,3.391304347826087,3.391304347826087,1.0,3.391304347826087,3.391304347826087,2.0,3.391304347826087,3.0,3.391304347826087,3.391304347826087,3.0,3.391304347826087,4.0,3.391304347826087,3.391304347826087,3.391304347826087,3.391304347826087,3.391304347826087,3.391304347826087,3.391304347826087,3.391304347826087,3.391304347826087,3.391304347826087,3.0,3.391304347826087,4.0,3.391304347826087,3.0,3.391304347826087,4.0,3.391304347826087,3.0,3.391304347826087,3.0,3.391304347826087,3.391304347826087,3.391304347826087,3.391304347826087,,,,,,,,,,,,,,,,
Feb_Temp_13,33.675,41.0,38.0,39.0,38.0,39.0,37.0,37.0,35.0,37.0,36.0,35.0,34.0,35.0,35.0,39.0,36.0,35.0,34.0,36.0,33.0,33.675,33.675,33.0,32.0,31.0,33.0,32.0,33.675,33.675,32.0,32.0,25.0,32.0,32.0,33.675,33.675,33.675,33.675,33.675,33.675,33.675,30.0,26.0,28.0,25.0,26.0,33.675,34.0,32.0,33.0,35.0,35.0,33.675,33.675,33.675,33.675,,,,,,,,,,,,,,,,
Feb_Depart_13,3.0,-0.22727272727272727,1.0,-0.0,1.0,-0.22727272727272727,0.0,-0.22727272727272727,-0.22727272727272727,-0.0,-0.22727272727272727,-0.0,-1.0,-1.0,-0.22727272727272727,0.0,-0.22727272727272727,-0.0,-0.0,-0.22727272727272727,-0.22727272727272727,-0.22727272727272727,-0.22727272727272727,-0.22727272727272727,-2.0,-0.22727272727272727,-1.0,-0.22727272727272727,-0.22727272727272727,-1.0,-0.22727272727272727,-1.0,-0.22727272727272727,-0.22727272727272727,-0.22727272727272727,-0.22727272727272727,-0.22727272727272727,-0.22727272727272727,-0.22727272727272727,-0.22727272727272727,-0.22727272727272727,-0.22727272727272727,-1.0,-0.22727272727272727,-0.0,-0.22727272727272727,-2.0,-0.22727272727272727,0.0,-0.22727272727272727,-0.0,-0.22727272727272727,-0.0,-0.22727272727272727,-0.22727272727272727,-0.22727272727272727,-0.22727272727272727,,,,,,,,,,,,,,,,
Mar_Temp_13,38.725,38.725,41.0,42.0,41.0,42.0,42.0,42.0,39.0,41.0,40.0,40.0,40.0,41.0,41.0,45.0,42.0,41.0,40.0,41.0,39.0,40.0,37.0,39.0,37.0,38.0,38.725,38.0,38.725,38.725,38.0,38.0,31.0,37.0,38.0,38.725,38.725,38.725,38.725,38.725,38.725,38.725,36.0,30.0,33.0,30.0,31.0,38.725,40.0,39.0,39.0,40.0,40.0,38.725,38.725,38.725,38.725,,,,,,,,,,,,,,,,
Mar_Depart_13,-3.0,-4.0,-3.0,-3.272727272727273,-2.0,-3.272727272727273,-3.272727272727273,-4.0,-3.272727272727273,-3.0,-4.0,-3.0,-3.272727272727273,-1.0,-3.272727272727273,-3.0,-2.0,-3.272727272727273,-3.272727272727273,-5.0,-3.272727272727273,-3.272727272727273,-4.0,-3.272727272727273,-3.0,-3.272727272727273,-3.272727272727273,-4.0,-3.272727272727273,-4.0,-3.272727272727273,-3.272727272727273,-3.272727272727273,-3.272727272727273,-3.272727272727273,-3.272727272727273,-3.272727272727273,-3.272727272727273,-3.272727272727273,-3.272727272727273,-3.272727272727273,-3.272727272727273,-4.0,-3.272727272727273,-4.0,-3.272727272727273,-5.0,-3.272727272727273,-2.0,-3.272727272727273,-2.0,-3.272727272727273,-3.0,-3.272727272727273,-3.272727272727273,-3.272727272727273,-3.272727272727273,,,,,,,,,,,,,,,,
Apr_Temp_13,53.82051282051282,53.82051282051282,56.0,57.0,56.0,56.0,55.0,55.0,54.0,56.0,55.0,55.0,55.0,56.0,56.0,60.0,57.0,56.0,55.0,56.0,53.0,53.0,51.0,54.0,53.0,52.0,53.82051282051282,53.0,53.82051282051282,53.82051282051282,53.0,55.0,48.0,52.0,53.0,53.82051282051282,53.82051282051282,53.82051282051282,53.82051282051282,53.82051282051282,53.82051282051282,53.82051282051282,52.0,47.0,51.0,47.0,48.0,53.82051282051282,54.0,53.82051282051282,54.0,55.0,55.0,53.82051282051282,53.82051282051282,53.82051282051282,53.82051282051282,,,,,,,,,,,,,,,,
Apr_Depart_13,2.0,0.0,2.0,1.1818181818181819,1.0,1.1818181818181819,1.1818181818181819,1.0,1.1818181818181819,1.0,1.0,1.0,1.1818181818181819,3.0,1.1818181818181819,1.0,2.0,1.1818181818181819,1.1818181818181819,-1.0,1.1818181818181819,1.1818181818181819,-0.0,1.1818181818181819,1.0,1.1818181818181819,1.1818181818181819,0.0,1.1818181818181819,2.0,1.1818181818181819,1.1818181818181819,1.1818181818181819,1.1818181818181819,1.1818181818181819,1.1818181818181819,1.1818181818181819,1.1818181818181819,1.1818181818181819,1.1818181818181819,1.1818181818181819,1.1818181818181819,1.0,1.1818181818181819,3.0,1.1818181818181819,1.0,1.1818181818181819,1.0,1.1818181818181819,1.0,1.1818181818181819,2.0,1.1818181818181819,1.1818181818181819,1.1818181818181819,1.1818181818181819,,,,,,,,,,,,,,,,
May_Temp_13,61.975,61.975,65.0,65.0,65.0,65.0,64.0,64.0,63.0,65.0,64.0,63.0,63.0,62.0,64.0,68.0,65.0,64.0,63.0,64.0,63.0,60.0,60.0,61.0,61.0,59.0,61.975,61.0,61.975,61.975,61.0,62.0,56.0,59.0,60.0,61.975,61.975,61.975,61.975,61.975,61.975,61.975,59.0,57.0,57.0,55.0,56.0,61.975,63.0,62.0,63.0,64.0,64.0,61.975,61.975,61.975,61.975,,,,,,,,,,,,,,,,
May_Depart_13,2.0,0.0,2.0,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,0.0,-2.0,-0.0,0.045454545454545456,1.0,0.045454545454545456,0.0,0.0,0.045454545454545456,0.045454545454545456,-2.0,0.045454545454545456,0.045454545454545456,-2.0,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,-0.0,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,-0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.045454545454545456,1.0,0.045454545454545456,0.0,0.045454545454545456,1.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,,,,,,,,,,,,,,,,
Jun_Temp_13,71.975,71.975,74.0,75.0,74.0,75.0,74.0,74.0,72.0,76.0,74.0,73.0,73.0,73.0,74.0,78.0,76.0,74.0,74.0,74.0,73.0,71.0,71.0,72.0,70.0,70.0,71.975,70.0,71.975,71.975,71.0,72.0,66.0,70.0,72.0,71.975,71.975,71.975,71.975,71.975,71.975,71.975,70.0,66.0,66.0,64.0,65.0,71.975,73.0,72.0,72.0,73.0,73.0,71.975,71.975,71.975,71.975,,,,,,,,,,,,,,,,
Jun_Depart_13,3.0,2.0,3.0,1.3181818181818181,1.0,1.3181818181818181,1.3181818181818181,2.0,1.3181818181818181,1.0,0.0,1.0,1.3181818181818181,3.0,1.3181818181818181,2.0,2.0,1.3181818181818181,1.3181818181818181,-0.0,1.3181818181818181,1.3181818181818181,0.0,1.3181818181818181,0.0,1.3181818181818181,1.3181818181818181,0.0,1.3181818181818181,2.0,1.3181818181818181,1.3181818181818181,1.3181818181818181,1.3181818181818181,1.3181818181818181,1.3181818181818181,1.3181818181818181,1.3181818181818181,1.3181818181818181,1.3181818181818181,1.3181818181818181,1.3181818181818181,2.0,1.3181818181818181,1.0,1.3181818181818181,1.0,1.3181818181818181,1.0,1.3181818181818181,1.0,1.3181818181818181,1.0,1.3181818181818181,1.3181818181818181,1.3181818181818181,1.3181818181818181,,,,,,,,,,,,,,,,
Jul_Temp_13,76.94871794871794,76.94871794871794,76.94871794871794,81.0,79.0,80.0,80.0,80.0,77.0,80.0,78.0,79.0,78.0,79.0,79.0,83.0,81.0,79.0,78.0,79.0,78.0,76.0,76.0,76.0,75.0,75.0,76.94871794871794,75.0,76.94871794871794,76.94871794871794,76.0,77.0,69.0,75.0,76.0,76.94871794871794,76.94871794871794,76.94871794871794,76.94871794871794,76.94871794871794,76.94871794871794,76.94871794871794,74.0,69.0,71.0,68.0,70.0,76.94871794871794,79.0,79.0,79.0,79.0,79.0,76.94871794871794,76.94871794871794,76.94871794871794,76.94871794871794,,,,,,,,,,,,,,,,
Jul_Depart_13,3.0,2.0,3.0,1.6363636363636365,2.0,1.6363636363636365,1.6363636363636365,2.0,1.6363636363636365,1.0,1.0,1.0,1.6363636363636365,3.0,1.6363636363636365,2.0,2.0,1.6363636363636365,1.6363636363636365,0.0,1.6363636363636365,1.6363636363636365,0.0,1.6363636363636365,1.0,1.6363636363636365,1.6363636363636365,1.0,1.6363636363636365,1.0,1.6363636363636365,1.6363636363636365,1.6363636363636365,1.6363636363636365,1.6363636363636365,1.6363636363636365,1.6363636363636365,1.6363636363636365,1.6363636363636365,1.6363636363636365,1.6363636363636365,1.6363636363636365,2.0,1.6363636363636365,1.0,1.6363636363636365,1.0,1.6363636363636365,2.0,1.6363636363636365,3.0,1.6363636363636365,2.0,1.6363636363636365,1.6363636363636365,1.6363636363636365,1.6363636363636365,,,,,,,,,,,,,,,,
Aug_Temp_13,71.8780487804878,76.0,73.0,75.0,74.0,74.0,74.0,74.0,70.0,75.0,73.0,74.0,73.0,73.0,75.0,79.0,75.0,74.0,73.0,74.0,73.0,71.0,70.0,72.0,70.0,70.0,71.8780487804878,70.0,71.8780487804878,71.8780487804878,71.0,72.0,65.0,70.0,71.0,71.8780487804878,71.8780487804878,71.8780487804878,71.8780487804878,71.8780487804878,71.8780487804878,71.8780487804878,70.0,65.0,66.0,64.0,65.0,71.8780487804878,73.0,72.0,73.0,73.0,73.0,71.8780487804878,71.8780487804878,71.8780487804878,71.8780487804878,,,,,,,,,,,,,,,,
Aug_Depart_13,1.0,-1.0,-0.0,-1.0,-0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,-1.0,-0.0,-1.0,-1.0,-0.0,-1.0,-1.0,-4.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,
Sep_Temp_13,65.58974358974359,65.58974358974359,68.0,69.0,68.0,68.0,67.0,67.0,64.0,70.0,67.0,67.0,67.0,67.0,69.0,72.0,69.0,68.0,67.0,68.0,66.0,64.0,64.0,65.0,64.0,63.0,65.58974358974359,64.0,65.58974358974359,65.58974358974359,64.0,65.0,59.0,63.0,65.0,65.58974358974359,65.58974358974359,65.58974358974359,65.58974358974359,65.58974358974359,65.58974358974359,65.58974358974359,63.0,59.0,65.58974358974359,58.0,58.0,65.58974358974359,66.0,66.0,66.0,67.0,67.0,65.58974358974359,65.58974358974359,65.58974358974359,65.58974358974359,,,,,,,,,,,,,,,,
Sep_Depart_13,0.0,-1.0,-0.0,-0.7142857142857143,-2.0,-0.7142857142857143,-0.7142857142857143,-0.0,-0.7142857142857143,-1.0,-2.0,0.0,-0.7142857142857143,1.0,-0.7142857142857143,0.0,0.0,-0.7142857142857143,-0.7142857142857143,-3.0,-0.7142857142857143,-0.7142857142857143,-2.0,-0.7142857142857143,-1.0,-0.7142857142857143,-0.7142857142857143,-1.0,-0.7142857142857143,-0.0,-0.7142857142857143,-0.7142857142857143,-0.7142857142857143,-0.7142857142857143,-0.7142857142857143,-0.7142857142857143,-0.7142857142857143,-0.7142857142857143,-0.7142857142857143,-0.7142857142857143,-0.7142857142857143,-0.7142857142857143,-0.0,-0.7142857142857143,-0.7142857142857143,-0.7142857142857143,-1.0,-0.7142857142857143,-1.0,-0.7142857142857143,-1.0,-0.7142857142857143,-0.0,-0.7142857142857143,-0.7142857142857143,-0.7142857142857143,-0.7142857142857143,,,,,,,,,,,,,,,,
Oct_Temp_13,57.333333333333336,57.333333333333336,61.0,62.0,61.0,61.0,59.0,59.0,57.0,61.0,59.0,58.0,57.333333333333336,58.0,60.0,64.0,61.0,59.0,58.0,60.0,58.0,56.0,56.0,57.0,56.0,56.0,57.333333333333336,56.0,57.333333333333336,57.333333333333336,56.0,57.0,51.0,55.0,57.0,57.333333333333336,57.333333333333336,57.333333333333336,57.333333333333336,57.333333333333336,57.333333333333336,57.333333333333336,55.0,50.0,50.0,50.0,50.0,57.333333333333336,59.0,57.0,58.0,59.0,59.0,57.333333333333336,57.333333333333336,57.333333333333336,57.333333333333336,,,,,,,,,,,,,,,,
Oct_Depart_13,4.0,2.0,3.0,1.9523809523809523,1.0,1.9523809523809523,1.9523809523809523,2.0,1.9523809523809523,1.9523809523809523,1.0,2.0,1.9523809523809523,4.0,1.9523809523809523,3.0,3.0,1.9523809523809523,1.9523809523809523,1.0,1.9523809523809523,1.9523809523809523,1.0,1.9523809523809523,1.0,1.9523809523809523,1.9523809523809523,1.0,1.9523809523809523,2.0,1.9523809523809523,1.9523809523809523,1.9523809523809523,1.9523809523809523,1.9523809523809523,1.9523809523809523,1.9523809523809523,1.9523809523809523,1.9523809523809523,1.9523809523809523,1.9523809523809523,1.9523809523809523,2.0,1.9523809523809523,0.0,1.9523809523809523,1.0,1.9523809523809523,3.0,2.0,1.9523809523809523,2.0,1.9523809523809523,1.9523809523809523,1.9523809523809523,1.9523809523809523,1.9523809523809523,,,,,,,,,,,,,,,,
Nov_Temp_13,42.7,42.7,46.0,47.0,46.0,47.0,46.0,46.0,43.0,48.0,45.0,43.0,43.0,44.0,44.0,48.0,45.0,44.0,45.0,44.0,43.0,42.0,40.0,43.0,41.0,41.0,42.7,41.0,42.7,42.7,42.0,41.0,35.0,40.0,42.0,42.7,42.7,42.7,42.7,42.7,42.7,42.7,39.0,37.0,36.0,34.0,36.0,42.7,43.0,44.0,44.0,45.0,45.0,42.7,42.7,42.7,42.7,,,,,,,,,,,,,,,,
Nov_Depart_13,-0.0,-2.0,-1.0,-2.0,-1.0,-2.0,-2.0,-1.0,-2.0,-3.0,-2.0,-3.0,-2.0,-1.0,-2.0,-1.0,-1.0,-2.0,-2.0,-4.0,-2.0,-2.0,-3.0,-2.0,-3.0,-2.0,-2.0,-2.0,-2.0,-3.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-3.0,-2.0,-3.0,-2.0,-3.0,-2.0,-2.0,-2.0,-1.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,,,,,,,,,,,,,,,,
Dec_Temp_13,37.7,37.7,43.0,43.0,43.0,43.0,40.0,40.0,39.0,42.0,41.0,39.0,39.0,39.0,39.0,43.0,42.0,40.0,39.0,40.0,38.0,36.0,34.0,37.7,37.0,35.0,37.7,35.0,32.0,37.7,35.0,36.0,31.0,35.0,36.0,37.7,37.7,37.7,37.7,37.7,37.7,37.7,34.0,33.0,33.0,30.0,32.0,37.7,37.0,36.0,37.0,41.0,41.0,37.7,37.7,37.7,37.7,,,,,,,,,,,,,,,,
Dec_Depart_13,3.0,2.0,1.1333333333333333,1.0,1.1333333333333333,2.0,1.1333333333333333,1.0,1.0,1.1333333333333333,2.0,1.1333333333333333,-1.0,1.1333333333333333,1.1333333333333333,0.0,1.1333333333333333,1.1333333333333333,0.0,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.0,2.0,1.1333333333333333,1.0,0.0,1.1333333333333333,2.0,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,,,,,,,,,,,,,,,,
Ann_Temp_13,44.743589743589745,44.743589743589745,55.0,58.0,2.0,57.0,56.0,56.0,54.0,57.0,56.0,55.0,55.0,1.0,56.0,60.0,4.0,56.0,2.0,56.0,54.0,44.743589743589745,54.0,55.0,53.0,-0.0,44.743589743589745,52.0,44.743589743589745,44.743589743589745,53.0,53.0,2.0,52.0,53.0,44.743589743589745,44.743589743589745,44.743589743589745,44.743589743589745,44.743589743589745,44.743589743589745,44.743589743589745,51.0,47.0,2.0,46.0,47.0,44.743589743589745,55.0,54.0,54.0,56.0,56.0,44.743589743589745,44.743589743589745,44.743589743589745,44.743589743589745,,,,,,,,,,,,,,,,
Ann_Depart_13,1.0,0.0,18.0,-1.0,5.0,-1.0,7.0,1.0,-0.0,-0.0,0.0,1.0,1.0,14.0,-1.0,0.0,-1.0,-0.0,-5.0,0.0,0.0,1.793103448275862,1.793103448275862,1.793103448275862,1.793103448275862,1.793103448275862,1.793103448275862,1.793103448275862,1.793103448275862,1.793103448275862,1.793103448275862,1.793103448275862,1.793103448275862,1.793103448275862,1.793103448275862,1.793103448275862,1.793103448275862,1.793103448275862,1.793103448275862,1.793103448275862,1.793103448275862,1.793103448275862,3.0,-0.0,-0.0,-3.0,0.0,5.0,-0.0,8.0,1.793103448275862,1.793103448275862,1.793103448275862,1.793103448275862,1.793103448275862,1.793103448275862,1.793103448275862,,,,,,,,,,,,,,,,
Jan_Temp_14,27.0,34.0,33.0,32.0,33.0,33.0,31.0,31.0,28.0,33.0,30.0,27.0,27.0,28.0,27.0,30.0,29.0,29.0,27.0,28.0,26.0,25.0,24.0,27.0,26.0,23.0,27.0,25.0,27.0,25.0,23.0,18.0,27.0,24.0,22.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,21.0,21.0,18.0,20.0,27.0,26.0,27.0,31.0,31.0,27.0,27.0,27.0,27.0,,,,,,,,,,,,,,,,,,
Jan_Depart_14,-2.0,-3.0,-3.0,-2.0,-4.173913043478261,-3.0,-4.173913043478261,-4.173913043478261,-3.0,-4.173913043478261,-5.0,-5.0,-5.0,-4.173913043478261,-3.0,-4.173913043478261,-4.0,-4.0,-4.173913043478261,-4.173913043478261,-6.0,-4.173913043478261,-4.173913043478261,-7.0,-4.173913043478261,-5.0,-4.173913043478261,-5.0,-4.173913043478261,-5.0,-4.173913043478261,-4.173913043478261,-6.0,-4.173913043478261,-4.173913043478261,-4.173913043478261,-4.173913043478261,-4.173913043478261,-4.173913043478261,-4.173913043478261,-4.173913043478261,-4.173913043478261,-4.0,-4.173913043478261,-5.0,-4.0,-4.173913043478261,-4.0,-4.173913043478261,-3.0,-4.173913043478261,-4.173913043478261,-4.173913043478261,-4.173913043478261,-4.173913043478261,,,,,,,,,,,,,,,,,,
Feb_Temp_14,31.8,38.0,36.0,37.0,37.0,37.0,35.0,35.0,34.0,34.0,34.0,32.0,33.0,34.0,34.0,35.0,34.0,35.0,33.0,34.0,32.0,31.0,29.0,32.0,30.0,29.0,31.8,29.0,31.8,30.0,30.0,24.0,31.8,31.0,28.0,31.8,31.8,31.8,31.8,31.8,31.8,31.8,25.0,25.0,23.0,24.0,31.0,30.0,30.0,34.0,34.0,31.8,31.8,31.8,31.8,,,,,,,,,,,,,,,,,,
Feb_Depart_14,0.0,-2.0434782608695654,-0.0,-1.0,-0.0,-2.0434782608695654,-1.0,-2.0434782608695654,-2.0434782608695654,-2.0,-2.0434782608695654,-1.0,-3.0,-2.0,-2.0434782608695654,-1.0,-2.0434782608695654,-1.0,-2.0,-2.0434782608695654,-2.0434782608695654,-4.0,-2.0434782608695654,-2.0434782608695654,-4.0,-2.0434782608695654,-4.0,-2.0434782608695654,-3.0,-2.0434782608695654,-3.0,-2.0434782608695654,-2.0434782608695654,-3.0,-2.0434782608695654,-2.0434782608695654,-2.0434782608695654,-2.0434782608695654,-2.0434782608695654,-2.0434782608695654,-2.0434782608695654,-2.0434782608695654,-2.0,-2.0434782608695654,-3.0,-2.0,-2.0434782608695654,-3.0,-2.0434782608695654,-2.0,-2.0434782608695654,-2.0434782608695654,-2.0434782608695654,-2.0434782608695654,-2.0434782608695654,,,,,,,,,,,,,,,,,,
Mar_Temp_14,36.794871794871796,36.794871794871796,42.0,42.0,42.0,42.0,40.0,40.0,38.0,36.794871794871796,38.0,38.0,37.0,38.0,40.0,41.0,39.0,39.0,37.0,39.0,36.0,35.0,34.0,35.0,36.0,34.0,36.794871794871796,36.0,36.794871794871796,35.0,36.0,29.0,37.0,36.0,35.0,36.794871794871796,36.794871794871796,36.794871794871796,36.794871794871796,36.794871794871796,36.794871794871796,36.794871794871796,29.0,31.0,30.0,30.0,38.0,36.0,37.0,39.0,39.0,36.794871794871796,36.794871794871796,36.794871794871796,36.794871794871796,,,,,,,,,,,,,,,,,,
Mar_Depart_14,-3.0,-3.0,-2.0,-5.090909090909091,-4.0,-5.090909090909091,-5.090909090909091,-6.0,-5.090909090909091,-6.0,-7.0,-4.0,-5.090909090909091,-4.0,-5.090909090909091,-6.0,-5.0,-5.090909090909091,-5.090909090909091,-8.0,-5.090909090909091,-5.090909090909091,-8.0,-5.090909090909091,-5.0,-5.090909090909091,-7.0,-5.090909090909091,-5.0,-5.090909090909091,-5.090909090909091,-5.0,-5.090909090909091,-5.090909090909091,-5.090909090909091,-5.090909090909091,-5.090909090909091,-5.090909090909091,-5.090909090909091,-5.090909090909091,-5.090909090909091,-5.090909090909091,-5.0,-5.090909090909091,-6.0,-4.0,-5.090909090909091,-5.0,-5.090909090909091,-4.0,-5.090909090909091,-5.090909090909091,-5.090909090909091,-5.090909090909091,-5.090909090909091,,,,,,,,,,,,,,,,,,
Apr_Temp_14,52.292682926829265,55.0,55.0,55.0,54.0,55.0,55.0,55.0,52.0,56.0,54.0,53.0,53.0,54.0,53.0,55.0,56.0,55.0,53.0,54.0,52.0,51.0,49.0,52.0,51.0,51.0,52.292682926829265,51.0,52.292682926829265,51.0,53.0,47.0,50.0,52.0,50.0,52.292682926829265,52.292682926829265,52.292682926829265,52.292682926829265,52.292682926829265,52.292682926829265,52.292682926829265,47.0,48.0,46.0,47.0,52.0,52.0,52.0,54.0,54.0,52.292682926829265,52.292682926829265,52.292682926829265,52.292682926829265,,,,,,,,,,,,,,,,,,
Apr_Depart_14,1.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0,0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
May_Temp_14,63.4390243902439,69.0,66.0,67.0,66.0,67.0,66.0,66.0,64.0,67.0,65.0,64.0,64.0,65.0,66.0,67.0,68.0,65.0,64.0,65.0,64.0,63.0,61.0,63.0,62.0,62.0,63.4390243902439,62.0,63.4390243902439,62.0,63.0,57.0,60.0,63.0,61.0,63.4390243902439,63.4390243902439,63.4390243902439,63.4390243902439,63.4390243902439,63.4390243902439,63.4390243902439,57.0,58.0,55.0,56.0,64.0,63.0,64.0,65.0,65.0,63.4390243902439,63.4390243902439,63.4390243902439,63.4390243902439,,,,,,,,,,,,,,,,,,
